GM113	2.94062146226236
GM102	3.659243805838503
GM117	3.5357249449022325
GM103	2.484335028286209
GM108	2.9603389686447694
GM112	2.8921399869438353
GM100	2.627321750857425
GM116	3.0020401759768456
GM118	3.472178021727542
GM121	3.646855283095564
GM119	3.871199407191305
GM106	3.584355751425777
GM111	3.118912604295114
GM105	2.425267625568445
GM109	2.6468265426466115
GM104	3.2804658098501376
GM120	3.677177594048931
GM10	2.3370602292917373
GM11	3.0984064892179894
GM107	3.4416311822026557
GM114	2.623419564133771
GM115	2.7226524037931332
GM110	3.0158218717828955
GM101	2.4944375633244533
GM122	3.53444725730099
GM129	3.7274592569270024
GM124	3.7786618558539455
GM123	3.2141979808113352
GM127	2.9232192796812466
GM12	2.7161572584798326
GM126	3.269533244311783
GM125	3.605965374854598
GM136	3.5994246561977556
GM128	3.5030741951020516
GM130	3.208242927756693
GM131	3.5604344752566996
GM13	2.534935947506937
GM139	3.7646236140655853
GM135	2.8199358200635336
GM132	3.1105847123500174
GM137	3.8794980566158666
GM134	2.9436616730567002
GM133	2.873292055946999
GM142	2.9109768363750437
GM138	3.213850878390971
GM140	3.5688833880478588
GM141	3.1474410512715285
GM143	2.8050847837665507
GM144	2.904035525779044
GM145	2.882940218001857
GM146	3.8981828953274036
GM147	2.989180506740741
GM148	3.792287382204019
GM149	2.893878605051223
GM152	3.5144356071527905
GM14	3.3230505947863893
GM151	3.0838311747986293
GM153	3.3557365291872783
GM150	3.7234457452773255
GM19	3.6088185486880553
GM17	2.5653259499466086
GM154	3.217817485037709
GM155	2.8162770984679275
GM18	2.7533315256836826
GM16	2.8353493690846117
GM160	2.6063148022802873
GM22	2.342084585594038
GM156	3.471070388830795
GM20	2.6344000298205326
GM1	3.141889577391988
GM21	2.743530283982557
GM15	3.0665411215377962
GM24	2.9218513793540377
GM23	2.4609558544616634
GM27	2.6950543548454653
GM26	3.0743639294700493
GM25	2.8516577842225614
GM28	3.236728792224589
GM30	2.9048799651937345
GM32	3.028388239437801
GM2	2.5138075425951234
GM35	2.825953995573118
GM36	2.690112055755096
GM34	3.3592957668282537
GM31	2.7089729020485405
GM33	2.5660679019748676
GM3	2.7340136412885183
GM41	2.8196944370029478
GM39	2.781888527756457
GM40	3.002406510078254
GM43	2.551311357709318
GM38	3.237158194794748
GM42	3.0053235549751793
GM37	3.175043883395786
GM29	2.737008077190868
GM44	2.6877356051884127
GM45	3.092138138096722
GM47	2.7511944013036786
GM48	2.8087121879723185
GM46	3.4836009978318208
GM49	2.80107961838212
GM4	2.5165939481061548
GM53	2.712125522891358
GM52	2.7325817241351236
GM51	2.841438622814264
GM54	2.631261386002761
GM50	2.8402038794290245
GM56	2.65625705577032
GM58	2.925567977746287
GM55	2.703125726001808
GM59	3.507357076254121
GM57	2.8286935482678626
GM61	3.341873715529034
GM5	2.4662360117368283
GM60	3.4003326002896266
GM63	2.7455508629717946
GM62	2.799223729669457
GM64	3.4304949033687837
GM66	3.3885646524200177
GM65	2.6116512473585187
GM67	3.3611445041700483
GM68	2.9384004541376036
GM69	3.479958545874871
GM6	3.0670783003416395
GM70	3.2154690479059287
GM72	2.6322554607446857
GM73	2.811179342539313
GM76	3.2122365958818198
GM75	2.7733282594470996
GM77	3.4126737231562028
GM74	3.596194322231903
GM71	3.346493290563697
GM78	2.906894362764016
GM7	2.538296902863286
GM79	3.0683185143276437
GM80	2.612128078597676
GM85	2.65537010402916
GM81	2.6097269563413596
GM83	2.8445994531573078
GM84	3.0301040339828536
GM82	3.4911053178248808
GM86	2.452865566543729
GM88	2.576178345990204
GM87	3.016072207553614
GM89	3.2935000524349887
GM8	2.5077127264881804
GM90	2.9066771619182585
GM91	2.8138243384191948
GM92	2.5001528726991995
GM95	3.006793255264645
GM94	2.4732294298051127
GM96	3.127264683853658
GM97	2.7256062582751386
GM98	3.0757452345686715
GM93	3.1699185513204218
GM9	2.6805949307844115
GM99	2.9390011135047946
